ProgramType,NumberPhysicians,Revenue,MedefenseLimit,CyberLimit,MedefenseLimit_Cat,CyberLimit_Cat,BothCoverages,CYBExposure,CYBClaimCount,CYBClaimCost,MEDExposure,MEDClaimCount,MEDClaimCost
open,4,10618274,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,5,16977041,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,25,37127218,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,6242047,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,13,14260098,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,13500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,6600000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,9000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,16045964,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,3,7900000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,2400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,6500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,7,4200000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,5743000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1335192,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,8420321,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,78568045,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,905605,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,2300000,1000000,1000000,07_1000k,09_1000k,1,1,1,14266,1,0,0
open,5,3200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,13,1862520,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,975000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,30000000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,9,15391000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,4724861,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,6,1220111,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,810723,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,22,28000000,250000,0,05_250k,0,0,0,0,0,1,0,0
open,17,11000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,374000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,9,3418358,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,35748310,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,275000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,8,5408235,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9765277,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,1000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,3950000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,400000,1000000,0,07_1000k,0,0,0,0,0,1,1,12500
open,0,3794058,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8200000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,10,23,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1100000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,897569,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,20,7000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,19,14000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,5,4000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1365048,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,7750000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,9,8500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,7,41095700,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,800000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,963000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,1627000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,3000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,310000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,5,8143120,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,250000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,400000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,3922569,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,1300000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,20,30000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,764667,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,1800000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,4,1500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,5000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6700000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,5,2100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,8,12591203,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,3427317,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,1500000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,22,22006380,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,3400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,4800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,2200000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,7,9400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1027376,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,7,4496000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,35479116,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,2784314,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,2900000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,5300000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,600000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,7,10974627,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,1307665,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,225000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,1607088,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,850000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,22972761,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,800000,250000,0,05_250k,0,0,0,0,0,1,0,0
open,1,759320,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,960148,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,8,5647480,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,5,5105000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,6986109,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,1500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,7066100,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,2500000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,4000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,1000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,2000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,400000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3240356,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,17,18556919,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,0,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1253851,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,3,1032067,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,7,8467660,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,3000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,7,7649000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,8070035,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,205000,250000,0,05_250k,0,0,0,0,0,1,0,0
open,0,39656740,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,3000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,2000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,2292760,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,43292175,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,1280000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,12949000,0,500000,0,07_500k,0,1,0,0,0,0,0
open,5,3290000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,1100000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,39719802,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,8,6267619,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,2000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,1280000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,7192136,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,6000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,76032376,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,17500000,250000,0,05_250k,0,0,0,0,0,1,0,0
open,5,2900000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,3,2275500,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,20173000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,1200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,800000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,1180745,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,19,5683486,1000000,0,07_1000k,0,0,0,0,0,1,1,25000
open,0,624990,500000,0,06_500k,0,0,0,0,0,1,0,0
open,1,862986,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,25276778,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,1170000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,4817070,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,8,18607430,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,23,16575904,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,2572454,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,47,14064713,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,10,750000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,1800000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,3769907,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,42,56000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,1984306,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,2500000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,2253000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,1014000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,2500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,4400000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,2140323,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,1000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,2403186,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,300000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,7100000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,5490000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,0,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,1804853,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,8164520,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,720121,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,1,320000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,100,37000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,2009500,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,2100000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,13,134796168,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,135000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,3470770,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,14,10201585,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,600000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,7,3500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,16782026,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,2200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,9000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,8,3299435,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,18767000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,46,10031160,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,3515393,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,732875,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,12,17000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,7549252,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,5646011,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,2200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1850000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,650000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,8000000,1000000,0,07_1000k,0,0,0,0,0,2,0,0
open,0,545900,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,40,7500,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1093707,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,54036823,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,9,5821000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,2842659,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,496515,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,767364,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,3909000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,7700000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,8,2395000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,19,22800000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,9,8000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1200000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,690000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,13999332,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1969961,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,23452918,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,900000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,20,26000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,1360166,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,7,3400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,22,27000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,3500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,2016941,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,2865347,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,12,16120000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,3500000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,4500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,36625669,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,11382092,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,9,3200000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,4000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,2160000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,14118000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,1000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,707254,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,2,640000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,40,29962533,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,5000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,34487,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,4290965,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,5,21000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,8,8652262,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,2000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,1543599,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,50,18300000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,15,25000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,1226636,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,3,3558937,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,3,2300000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,7,4732177,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,1200000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,3800000,500000,500000,06_500k,07_500k,1,1,0,0,1,0,0
open,7,7760000,1000000,0,07_1000k,0,0,0,0,0,2,0,0
open,0,1091463,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,600000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,4,5069649,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,250000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,300,105000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,24000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,5530195,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,11,133000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,85000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,2500000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,17,36907808,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,9,6217223,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,11,4374656,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,54,67354220,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,35,16100000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,5800000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,28500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,5,2100000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,2238544,0,500000,0,07_500k,0,1,0,0,0,0,0
open,0,9551237,0,500000,0,07_500k,0,1,0,0,0,0,0
open,21,13000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,5759735,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,10,5476709,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,900000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,8,9087841,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,2609905,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1685000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,67736794,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,5,2400000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,7,6878717,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,7103658,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,17,23436541,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,1579000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,6900000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,850000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,1800000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,8,7342811,1000000,1000000,07_1000k,09_1000k,1,1,2,46491,1,0,0
open,2,20000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,2,3000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,4200000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,4700000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,3641065,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,7,7971457,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,1671694,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,25,12000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,11389777,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,600000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,14,3841509,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,16,3338358,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,5,6000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,3000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,76493201,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,7,8500000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,8,2888779,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,8,2259767,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,11,2067840,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,2000000,500000,0,06_500k,0,0,0,0,0,1,0,0
open,3,750000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,10,6144187,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,27,3880898,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,10078965,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,13,6240241,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,8,3187593,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,25,8616274,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,13,8027400,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,26,16608881,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,3920000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,4,7000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,2558172,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,1937416,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,42,24000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,6491904,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,26000000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,6,5445521,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,3,2560000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,3500000,1000000,0,07_1000k,0,0,0,0,0,1,1,1802
open,7,4998273,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,26436725,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,5,3033253,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,10,6330000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,20243008,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,3,5384117,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,1,1500000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,0,1994235,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,13937143,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,800000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,0,250000,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,1,410000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,8000000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,47,17000000,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,5912602,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,2,1078000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,6,3146019,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,0,3164297,0,1000000,0,09_1000k,0,1,0,0,0,0,0
open,3,9635000,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
open,3,7412344,1000000,0,07_1000k,0,0,0,0,0,1,0,0
open,11,12000000,0,1000000,0,09_1000k,0,1,1,3498,0,0,0
open,10,10081494,1000000,1000000,07_1000k,09_1000k,1,1,0,0,1,0,0
